bucket,state,commodity,market,signal,reason,volatility_cv,avg_forecast_bandwidth,next7_mean_forecast,last7_mean_actual
Bucket2,Bihar,Wheat,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.03583902573750214,155.7979908742338,3146.804597658403,2776.078571428571
Bucket2,Chandigarh,Wheat,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.03602670693372473,157.68614775012557,3203.801778955561,2775.6485714285714
Bucket2,Chhattisgarh,Wheat,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.03583902573750214,155.83506451204406,3145.7617359941696,2776.078571428571
Bucket2,Delhi,Wheat,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.03584045221069272,155.56125277774967,3170.545649862275,2776.078571428571
Bucket2,Goa,Wheat,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.036169802926347,145.89826956560185,3049.571222353542,2775.067142857143
Bucket2,Gujarat,Wheat,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.03583816550685355,155.5506419415619,3154.623958480917,2776.078571428571
Bucket2,Haryana,Wheat,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.03583902573750214,155.56319884732395,3160.1045393160375,2776.078571428571
Bucket2,Himachal Pradesh,Wheat,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.03583902573750214,155.43959095964277,3163.7393495733163,2776.078571428571
Bucket2,Jammu and Kashmir,Wheat,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.03600199179434431,155.54616804115764,2952.6708406836665,2776.078571428571
Bucket2,Jharkhand,Wheat,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.03583902573750214,155.90989725675644,3149.529246755893,2776.078571428571
Bucket2,Karnataka,Wheat,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.03583902573750214,155.81390464320333,3156.9381256643924,2776.078571428571
Bucket2,Kerala,Wheat,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.03605219759414824,148.16339509042828,2815.0625361780953,2770.8585714285714
Bucket2,Madhya Pradesh,Wheat,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.03583902573750214,155.93827751459426,3158.172491518805,2776.078571428571
Bucket2,Maharashtra,Wheat,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.03583902573750214,155.65911529810924,3165.686857461268,2776.078571428571
Bucket2,Manipur,Wheat,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.045273276526632024,172.6138608297516,2778.199347403685,2771.8199999999997
Bucket2,Meghalaya,Wheat,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.03583902573750214,155.63127043908125,3166.4315246160186,2776.078571428571
Bucket2,Nagaland,Wheat,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.03591949151382079,155.18608962204482,2856.2818705472396,2773.4557142857143
Bucket2,Odisha,Wheat,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.03583902573750214,155.65041477108008,3160.564405882657,2776.078571428571
Bucket2,Puducherry,Wheat,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.03617233222003695,157.71332515961623,3056.318901323215,2776.078571428571
Bucket2,Punjab,Wheat,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.03583902573750214,155.7169597843717,3164.080941316911,2776.078571428571
Bucket2,Rajasthan,Wheat,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.03583902573750214,154.4527289515913,3165.8607575763585,2776.078571428571
Bucket2,Sikkim,Wheat,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.03592325634987376,159.39380863989584,2883.9158083066222,2776.078571428571
Bucket2,Tamil Nadu,Wheat,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.03583902573750214,155.4032095232105,3170.7767028383755,2776.078571428571
Bucket2,Telangana,Wheat,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.03583902573750214,155.83725141543383,3155.5590769789146,2776.078571428571
Bucket2,Tripura,Wheat,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.035785446024145025,154.49773749501796,3028.151618905746,2776.078571428571
Bucket2,Uttar Pradesh,Wheat,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.03583902573750214,155.7330814733746,3151.961204409512,2776.078571428571
Bucket2,Uttarakhand,Wheat,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.03584391408219448,155.04155810077967,3148.9065725804644,2773.4557142857143
Bucket2,West Bengal,Wheat,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.03583902573750214,155.68300022528837,3150.7429891925417,2776.078571428571
Bucket2,Mizoram,Wheat,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.035761151771693145,155.44673362445175,3121.637658820055,2776.078571428571
Bucket2,DNH and DD,Wheat,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.036183146395853384,148.17775117137646,3082.7532449669825,2776.078571428571
Bucket2,Andaman and Nicobar,Sugar,Retail,Stock Early,Forecast indicates upward movement,0.02652902274138032,0.8964882753858617,45.45303457450122,44.82857142857142
Bucket2,Andhra Pradesh,Sugar,Retail,Stock Early,Forecast indicates upward movement,0.026801571208732607,1.0715280618414298,44.93543132086576,44.77857142857143
Bucket2,Arunachal pradesh,Sugar,Retail,Stock Early,Forecast indicates upward movement,0.026408353866598372,1.0036875148635824,44.8640753965022,44.77857142857143
Bucket2,Assam,Sugar,Retail,Stock Early,Forecast indicates upward movement,0.02668934279731575,1.0403295226503961,44.89517054568933,44.77857142857143
Bucket2,Bihar,Sugar,Retail,Stock Early,Forecast indicates upward movement,0.026817632931478166,1.068814764771968,44.936543139412834,44.77857142857143
Bucket2,Chandigarh,Sugar,Retail,Stock Early,Forecast indicates upward movement,0.026730845201393245,1.06256135245518,45.00350494048772,44.71142857142858
Bucket2,Chhattisgarh,Sugar,Retail,Stock Early,Forecast indicates upward movement,0.026817632931478166,1.0688996560610122,44.928334692202675,44.77857142857143
Bucket2,Delhi,Sugar,Retail,Stock Early,Forecast indicates upward movement,0.026817632931478166,1.0677452352345478,44.98719098897732,44.77857142857143
Bucket2,DNH and DD,Sugar,Retail,Stock Early,Forecast indicates upward movement,0.02594569143016507,0.9048724236632087,44.987619109452964,44.77857142857143
Bucket2,Goa,Sugar,Retail,Stock Early,Forecast indicates upward movement,0.026027379241963144,0.6676366859589957,45.05982080936856,44.811428571428564
Bucket2,Gujarat,Sugar,Retail,Stock Early,Forecast indicates upward movement,0.026817632931478166,1.0698685943115018,44.850286362707664,44.77857142857143
Bucket2,Haryana,Sugar,Retail,Stock Early,Forecast indicates upward movement,0.026817632931478166,1.0701290894760258,45.031534929955036,44.77857142857143
Bucket2,Himachal Pradesh,Sugar,Retail,Stock Early,Forecast indicates upward movement,0.026817632931478166,1.0663925383300366,44.99034169557103,44.77857142857143
Bucket2,Jammu and Kashmir,Sugar,Retail,Stock Early,Forecast indicates upward movement,0.02590122548014767,0.9069592663071177,44.94461113479506,44.77857142857143
Bucket2,Jharkhand,Sugar,Retail,Stock Early,Forecast indicates upward movement,0.026817632931478166,1.0675045266607717,45.01154522971058,44.77857142857143
Bucket2,Karnataka,Sugar,Retail,Stock Early,Forecast indicates upward movement,0.026817632931478166,1.0661512060263414,45.03441190520827,44.77857142857143
Bucket2,Kerala,Sugar,Retail,Stock Early,Forecast indicates upward movement,0.02622270452224646,0.6886864089216858,44.84367855630858,44.82
Bucket2,Madhya Pradesh,Sugar,Retail,Stock Early,Forecast indicates upward movement,0.026817632931478166,1.0687334160052757,44.92840308934981,44.77857142857143
Bucket2,Maharashtra,Sugar,Retail,Stock Early,Forecast indicates upward movement,0.026817632931478166,1.068809122495375,44.926112958796445,44.77857142857143
Bucket2,Meghalaya,Sugar,Retail,Stock Early,Forecast indicates upward movement,0.026817632931478166,1.0679521482680978,44.97662803365303,44.77857142857143
Bucket2,Mizoram,Sugar,Retail,Wait / Defer Procurement,Forecast indicates downward movement,0.026283956414796507,0.9813467863233133,44.66588002067436,44.77857142857143
Bucket2,Nagaland,Sugar,Retail,Stock Early,Forecast indicates upward movement,0.02628973079086175,0.7332502200959614,44.95141353763476,44.82857142857142
Bucket2,Odisha,Sugar,Retail,Stock Early,Forecast indicates upward movement,0.026818526533915907,1.0687076690817818,44.958255582841105,44.77857142857143
Bucket2,Puducherry,Sugar,Retail,Stock Early,Forecast indicates upward movement,0.026703644968511332,1.0293085939683242,45.1884840426636,44.77857142857143
Bucket2,Punjab,Sugar,Retail,Stock Early,Forecast indicates upward movement,0.026818526533915907,1.0704880191160957,44.84595795168288,44.77857142857143
Bucket2,Rajasthan,Sugar,Retail,Stock Early,Forecast indicates upward movement,0.026818526533915907,1.066896162731319,45.012605791638926,44.77857142857143
Bucket2,Sikkim,Sugar,Retail,Stock Early,Forecast indicates upward movement,0.026433439326957395,1.0118259586139169,45.084733195389035,44.77857142857143
Bucket2,Tamil Nadu,Sugar,Retail,Stock Early,Forecast indicates upward movement,0.026818526533915907,1.0688900274544721,44.96136871980012,44.77857142857143
Bucket2,Telangana,Sugar,Retail,Stock Early,Forecast indicates upward movement,0.026818526533915907,1.0690689140470686,44.947187793547265,44.77857142857143
Bucket2,Tripura,Sugar,Retail,Stock Early,Forecast indicates upward movement,0.027160077628622752,0.921386006886524,45.082155879923114,44.77857142857143
Bucket2,Uttar Pradesh,Sugar,Retail,Stock Early,Forecast indicates upward movement,0.026818526533915907,1.0697927197231938,44.907895012963714,44.77857142857143
Bucket2,Uttarakhand,Sugar,Retail,Stock Early,Forecast indicates upward movement,0.02685924684072266,1.0472333688203226,45.233319946296874,44.82857142857142
Bucket2,West Bengal,Sugar,Retail,Stock Early,Forecast indicates upward movement,0.026818526533915907,1.068809038241073,44.9469787453799,44.77857142857143
Bucket2,Manipur,Sugar,Retail,Wait / Defer Procurement,Forecast indicates downward movement,0.02532544688764254,1.0592265946687927,30.646416890704675,44.785714285714285
Bucket2,Andaman and Nicobar,Sugar,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.02721992538357362,71.58372744517668,4047.8672167098566,4161.592857142858
Bucket2,Andhra Pradesh,Sugar,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.027512759259627272,85.13796759101272,4069.169787586337,4157.722857142857
Bucket2,Arunachal pradesh,Sugar,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.027221079043865715,79.98325365614261,4024.1616399318614,4157.722857142857
Bucket2,Assam,Sugar,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.0273969548268952,82.66880436882914,4081.0771782101187,4157.722857142857
Bucket2,Bihar,Sugar,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.027524102311877113,84.91351015226496,4100.181160838254,4157.722857142857
Bucket2,Chandigarh,Sugar,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.02753794897601117,87.23998208441336,4171.723016342604,4152.752857142857
Bucket2,Chhattisgarh,Sugar,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.027524102311877113,84.91552607880134,4102.108457263888,4157.722857142857
Bucket2,Delhi,Sugar,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.02749984918869314,85.36168435770857,4112.918477326143,4157.722857142857
Bucket2,Goa,Sugar,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.026814389958692703,57.91420006864156,4121.432894628574,4160.887142857143
Bucket2,Gujarat,Sugar,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.027525404405330158,84.89910506428113,4098.273937816923,4157.722857142857
Bucket2,Haryana,Sugar,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.027524102311877113,84.84615480300528,4128.726910516335,4157.722857142857
Bucket2,Himachal Pradesh,Sugar,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.027524102311877113,84.6737795602361,4116.371934491907,4157.722857142857
Bucket2,Jammu and Kashmir,Sugar,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.026842343024627655,72.8176105458853,4056.1639719530426,4157.722857142857
Bucket2,Jharkhand,Sugar,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.027524102311877113,84.83503039967204,4126.357279514038,4157.722857142857
Bucket2,Karnataka,Sugar,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.027524102311877113,84.7510065390611,4115.9241270215,4157.722857142857
Bucket2,Kerala,Sugar,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.02707312440288011,60.120971827617815,4001.4615328102086,4160.627142857143
Bucket2,Madhya Pradesh,Sugar,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.027524102311877113,84.90373964011232,4109.64928234682,4157.722857142857
Bucket2,Maharashtra,Sugar,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.027524102311877113,84.86074267682189,4105.116197275737,4157.722857142857
Bucket2,Manipur,Sugar,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.025422703068950177,91.46506921592614,4160.836654196638,4160.987142857143
Bucket2,Meghalaya,Sugar,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.027524102311877113,84.79009483820748,4118.256738398256,4157.722857142857
Bucket2,Nagaland,Sugar,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.02710366341317561,61.39936776073741,4066.5455377178037,4161.592857142858
Bucket2,Odisha,Sugar,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.027524102311877113,84.8696819425983,4101.5907746236635,4157.722857142857
Bucket2,Puducherry,Sugar,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.027431137623342892,83.89654836102982,4342.830890624254,4157.722857142857
Bucket2,Punjab,Sugar,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.027524102311877113,84.92165999150667,4110.072281497108,4157.722857142857
Bucket2,Rajasthan,Sugar,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.027524102311877113,84.67193945420594,4114.425537145219,4157.722857142857
Bucket2,Sikkim,Sugar,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.027203628940525228,79.3795217684643,4076.122157402598,4157.722857142857
Bucket2,Tamil Nadu,Sugar,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.027524102311877113,84.87215580228471,4110.8175891101255,4157.722857142857
Bucket2,Telangana,Sugar,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.027524102311877113,84.8688048670209,4117.149283956769,4157.722857142857
Bucket2,Tripura,Sugar,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.027795155345917262,77.16051807434266,4064.8634502116083,4157.722857142857
Bucket2,Uttar Pradesh,Sugar,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.027524102311877113,84.93740794165406,4094.3992007813035,4157.722857142857
Bucket2,Uttarakhand,Sugar,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.02758031569401993,84.17863074449754,4153.035702082508,4161.592857142858
Bucket2,West Bengal,Sugar,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.027524102311877113,84.8273273944786,4103.917727575313,4157.722857142857
Bucket2,Mizoram,Sugar,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.02712555985393682,78.86437926653234,4209.002490121062,4157.722857142857
Bucket2,DNH and DD,Sugar,Wholesale,Risk Zone Alert,High volatility/uncertainty,0.026761840518614563,72.15509970332867,4050.908614205683,4157.722857142857
Bucket2,Andaman and Nicobar,Mustard Oil (Packed),Retail,Stock Early,Forecast indicates upward movement,0.0886026554199257,4.4829732570505785,152.46836187428474,139.6
Bucket2,Andhra Pradesh,Mustard Oil (Packed),Retail,Stock Early,Forecast indicates upward movement,0.08861768351380472,4.694425014131487,150.31615066610144,139.5857142857143
Bucket2,Arunachal pradesh,Mustard Oil (Packed),Retail,Stock Early,Forecast indicates upward movement,0.08876109098666286,4.630999425451242,150.89643529010127,139.5857142857143
Bucket2,Assam,Mustard Oil (Packed),Retail,Stock Early,Forecast indicates upward movement,0.08864819376762272,4.662981348960536,150.73126427746192,139.5857142857143
Bucket2,Bihar,Mustard Oil (Packed),Retail,Stock Early,Forecast indicates upward movement,0.08860642599249052,4.649840836967513,151.3562911592187,139.5857142857143
Bucket2,Chandigarh,Mustard Oil (Packed),Retail,Stock Early,Forecast indicates upward movement,0.088624341205629,4.6449240919198855,151.46704114239054,139.62857142857143
Bucket2,Chhattisgarh,Mustard Oil (Packed),Retail,Stock Early,Forecast indicates upward movement,0.08860642599249052,4.669699789552351,150.80837132163288,139.5857142857143
Bucket2,Delhi,Mustard Oil (Packed),Retail,Stock Early,Forecast indicates upward movement,0.08860642599249052,4.656176934286231,151.53442402284313,139.5857142857143
Bucket2,DNH and DD,Mustard Oil (Packed),Retail,Stock Early,Forecast indicates upward movement,0.08844216827464958,4.542570372299381,151.8823545554412,139.5857142857143
Bucket2,Goa,Mustard Oil (Packed),Retail,Stock Early,Forecast indicates upward movement,0.08831697729168422,4.170371845024973,150.55253175438787,139.72857142857143
Bucket2,Gujarat,Mustard Oil (Packed),Retail,Stock Early,Forecast indicates upward movement,0.08860642599249052,4.67182598344693,150.74039105859788,139.5857142857143
Bucket2,Haryana,Mustard Oil (Packed),Retail,Stock Early,Forecast indicates upward movement,0.08860642599249052,4.656573225693711,151.08459987788885,139.5857142857143
Bucket2,Himachal Pradesh,Mustard Oil (Packed),Retail,Stock Early,Forecast indicates upward movement,0.08860642599249052,4.659716478789092,151.0996122941621,139.5857142857143
Bucket2,Jammu and Kashmir,Mustard Oil (Packed),Retail,Stock Early,Forecast indicates upward movement,0.08889668946504413,4.510861623905415,150.57374185554482,139.5857142857143
Bucket2,Jharkhand,Mustard Oil (Packed),Retail,Stock Early,Forecast indicates upward movement,0.08860642599249052,4.655075708647119,151.16340644695765,139.5857142857143
Bucket2,Karnataka,Mustard Oil (Packed),Retail,Stock Early,Forecast indicates upward movement,0.08860642599249052,4.658430005659744,151.05487753454943,139.5857142857143
Bucket2,Kerala,Mustard Oil (Packed),Retail,Stock Early,Forecast indicates upward movement,0.08836467541347476,4.117687373940687,146.52849216608408,139.64857142857144
Bucket2,Madhya Pradesh,Mustard Oil (Packed),Retail,Stock Early,Forecast indicates upward movement,0.08860642599249052,4.661464551381835,151.01637249052996,139.5857142857143
Bucket2,Maharashtra,Mustard Oil (Packed),Retail,Stock Early,Forecast indicates upward movement,0.08860642599249052,4.659899260230028,151.09546737007602,139.5857142857143
Bucket2,Meghalaya,Mustard Oil (Packed),Retail,Stock Early,Forecast indicates upward movement,0.08860642599249052,4.657185629140165,150.8374158115332,139.5857142857143
Bucket2,Mizoram,Mustard Oil (Packed),Retail,Stock Early,Forecast indicates upward movement,0.08873211321754623,4.644189300652471,151.2324331367856,139.5857142857143
Bucket2,Nagaland,Mustard Oil (Packed),Retail,Stock Early,Forecast indicates upward movement,0.08847321749805645,4.327991149599027,150.51947410923984,139.6
Bucket2,Odisha,Mustard Oil (Packed),Retail,Stock Early,Forecast indicates upward movement,0.0886090421366098,4.66193701788442,150.9165993883228,139.5857142857143
Bucket2,Puducherry,Mustard Oil (Packed),Retail,Stock Early,Forecast indicates upward movement,0.08845650537198703,4.512926039073803,150.96994630700289,139.5857142857143
Bucket2,Punjab,Mustard Oil (Packed),Retail,Stock Early,Forecast indicates upward movement,0.0886090421366098,4.646104511604915,151.26135502365346,139.5857142857143
Bucket2,Rajasthan,Mustard Oil (Packed),Retail,Stock Early,Forecast indicates upward movement,0.0886090421366098,4.645812438058073,151.01137160678627,139.5857142857143
Bucket2,Sikkim,Mustard Oil (Packed),Retail,Stock Early,Forecast indicates upward movement,0.08868091499977332,4.65490007199554,151.0311255977863,139.5857142857143
Bucket2,Tamil Nadu,Mustard Oil (Packed),Retail,Stock Early,Forecast indicates upward movement,0.0886090421366098,4.670719714760691,150.75019660257234,139.5857142857143
Bucket2,Telangana,Mustard Oil (Packed),Retail,Stock Early,Forecast indicates upward movement,0.0886090421366098,4.656767955001093,151.03253547874374,139.5857142857143
Bucket2,Tripura,Mustard Oil (Packed),Retail,Stock Early,Forecast indicates upward movement,0.08831465934135872,4.408470826081215,150.36536816971724,139.5857142857143
Bucket2,Uttar Pradesh,Mustard Oil (Packed),Retail,Stock Early,Forecast indicates upward movement,0.0886090421366098,4.66657946912537,150.82633354965427,139.5857142857143
Bucket2,Uttarakhand,Mustard Oil (Packed),Retail,Stock Early,Forecast indicates upward movement,0.08856368834874762,4.559859952601454,152.3650177387959,139.6
Bucket2,West Bengal,Mustard Oil (Packed),Retail,Stock Early,Forecast indicates upward movement,0.0886090421366098,4.671607260499532,150.81673730655163,139.5857142857143
Bucket2,Manipur,Mustard Oil (Packed),Retail,Stock Early,Forecast indicates upward movement,0.0780879131195354,5.0266551948874945,229.7616111334871,139.85
Bucket2,Andaman and Nicobar,Mustard Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.09517375179485607,429.08563317698355,14579.122219805098,13156.014285714287
Bucket2,Andhra Pradesh,Mustard Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.09522522929844876,452.55198202974185,14325.77285234003,13158.211428571429
Bucket2,Arunachal pradesh,Mustard Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.09532690617845077,446.2695096690706,14187.059443515693,13158.211428571429
Bucket2,Assam,Mustard Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.09522948711115778,453.2301606552002,14441.548081152026,13158.211428571429
Bucket2,Bihar,Mustard Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.09521572039398087,449.4739195225317,14461.493255699874,13158.211428571429
Bucket2,Chandigarh,Mustard Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.09523152774855809,457.1484731725707,14774.8783649627,13166.362857142858
Bucket2,Chhattisgarh,Mustard Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.09521572039398087,451.67085153398403,14400.62234427265,13158.211428571429
Bucket2,Delhi,Mustard Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.0952215069957706,450.4773342864122,14494.908054245665,13158.211428571429
Bucket2,Goa,Mustard Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.09492493050614781,406.1246097361617,14891.692008943664,13149.494285714287
Bucket2,Gujarat,Mustard Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.09521700296792703,451.9964827992688,14446.611280435192,13158.211428571429
Bucket2,Haryana,Mustard Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.09521572039398087,449.58028854484303,14456.012038522184,13158.211428571429
Bucket2,Himachal Pradesh,Mustard Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.09521572039398087,450.46149772636477,14471.623274484527,13158.211428571429
Bucket2,Jammu and Kashmir,Mustard Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.09537672353221907,442.01645223872123,14079.81339877666,13158.211428571429
Bucket2,Jharkhand,Mustard Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.09521572039398087,450.3775178737565,14463.523964325655,13158.211428571429
Bucket2,Karnataka,Mustard Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.09521572039398087,450.6183786421031,14464.793597343329,13158.211428571429
Bucket2,Kerala,Mustard Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.0949435980555162,393.533785808055,14477.474195333498,13163.02
Bucket2,Madhya Pradesh,Mustard Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.09521572039398087,450.8218293044709,14454.480310025694,13158.211428571429
Bucket2,Maharashtra,Mustard Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.09521572039398087,450.69244988232396,14481.04367937347,13158.211428571429
Bucket2,Manipur,Mustard Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.08394503540930989,454.1828090128393,13173.615631152303,13144.947142857143
Bucket2,Meghalaya,Mustard Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.09521572039398087,450.26678851835095,14466.713886998556,13158.211428571429
Bucket2,Nagaland,Mustard Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.09506013569439495,412.4577096448211,14284.96519688908,13156.014285714287
Bucket2,Odisha,Mustard Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.09521572039398087,451.31050086018234,14437.548834787189,13158.211428571429
Bucket2,Puducherry,Mustard Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.09509431448836958,436.77740621773967,15148.554770186494,13158.211428571429
Bucket2,Punjab,Mustard Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.09521572039398087,449.4458514603233,14493.767722270784,13158.211428571429
Bucket2,Rajasthan,Mustard Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.09521572039398087,450.20820055308735,14409.448334193821,13158.211428571429
Bucket2,Sikkim,Mustard Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.09528339368970201,456.0190511922341,14256.088568970465,13158.211428571429
Bucket2,Tamil Nadu,Mustard Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.09521572039398087,453.5169935804421,14401.697137256035,13158.211428571429
Bucket2,Telangana,Mustard Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.09521572039398087,450.1961573400182,14463.511328220058,13158.211428571429
Bucket2,Tripura,Mustard Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.09499418388242159,427.4503536561272,14363.55545008648,13158.211428571429
Bucket2,Uttar Pradesh,Mustard Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.09521572039398087,450.05318656302586,14440.54394618307,13158.211428571429
Bucket2,Uttarakhand,Mustard Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.09518870635476238,442.08295259314013,14834.194670373094,13156.014285714287
Bucket2,West Bengal,Mustard Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.09521572039398087,450.85403451212466,14426.437051203098,13158.211428571429
Bucket2,Mizoram,Mustard Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.09514843738102012,445.0591733952829,14645.83035632511,13158.211428571429
Bucket2,DNH and DD,Mustard Oil (Packed),Wholesale,Risk Zone Alert,High volatility/uncertainty,0.09488464840020457,441.7342119361143,14764.761739438574,13158.211428571429
Bucket2,Andaman and Nicobar,Sunflower Oil (Packed),Retail,Stock Early,Forecast indicates upward movement,0.13460723481407885,5.612503834598041,134.81635318895877,120.10714285714288
Bucket2,Andhra Pradesh,Sunflower Oil (Packed),Retail,Stock Early,Forecast indicates upward movement,0.13405050632049811,6.305705971881866,136.50548642783596,119.94714285714285
Bucket2,Arunachal pradesh,Sunflower Oil (Packed),Retail,Stock Early,Forecast indicates upward movement,0.1344377609432523,6.128524284663511,135.8403875350629,119.94714285714285
Bucket2,Assam,Sunflower Oil (Packed),Retail,Stock Early,Forecast indicates upward movement,0.13427711906185066,6.1387486528624775,135.48496294509985,119.94714285714285
Bucket2,Bihar,Sunflower Oil (Packed),Retail,Stock Early,Forecast indicates upward movement,0.13403875503819035,6.302457234620958,137.6394760700135,119.94714285714285
Bucket2,Chandigarh,Sunflower Oil (Packed),Retail,Stock Early,Forecast indicates upward movement,0.13405289070933618,6.27899623822337,137.35687460320847,119.93428571428572
Bucket2,Chhattisgarh,Sunflower Oil (Packed),Retail,Stock Early,Forecast indicates upward movement,0.13403875503819035,6.301125033683015,137.84014530941428,119.94714285714285
Bucket2,Delhi,Sunflower Oil (Packed),Retail,Stock Early,Forecast indicates upward movement,0.13403875503819035,6.297604234317094,137.9201657259303,119.94714285714285
Bucket2,DNH and DD,Sunflower Oil (Packed),Retail,Stock Early,Forecast indicates upward movement,0.13426261253167474,5.674562439918543,132.8810458817862,119.94714285714285
Bucket2,Goa,Sunflower Oil (Packed),Retail,Stock Early,Forecast indicates upward movement,0.13485422570497568,5.370596342263457,122.88529960348397,120.02428571428571
